acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,doit,reference,art,geog,buyer
50267,M,MA,2154,21,85,23,117,151,268,11,4,1,2,1,1,2,0,0
50268,F,NY,14020,140,39,35,26,125,151,2,0,0,1,1,0,0,0,0
50269,F,NY,10306,103,9,9,15,270,285,1,0,0,0,0,0,1,0,0
50270,F,MD,20707,207,15,15,15,99,114,1,0,0,1,0,0,0,0,0
50271,M,NJ,8226,82,15,13,25,192,217,2,1,0,1,0,0,0,0,0
50272,M,CT,6513,65,39,9,72,115,187,6,0,0,2,1,0,3,0,0
50273,F,NY,11706,117,73,9,126,212,338,11,3,1,3,1,1,0,2,0
50274,F,MD,21214,212,39,11,71,79,150,6,1,0,3,0,0,0,2,0
50275,F,NY,10804,108,19,13,29,123,152,2,0,0,1,0,0,0,1,0
50276,F,MD,21117,211,43,7,113,267,380,10,3,1,2,0,1,1,2,0
50277,F,NY,11360,113,9,9,15,282,297,1,0,0,1,0,0,0,0,0
50278,F,NY,11434,114,11,9,29,95,124,2,0,0,0,0,1,0,1,0
50279,F,NY,11561,115,35,29,26,246,272,2,1,0,0,1,0,0,0,0
50280,F,NJ,8512,85,21,13,29,72,101,2,0,0,0,1,0,0,1,0
50281,F,RI,2835,28,15,15,15,159,174,1,0,1,0,0,0,0,0,0
50282,M,NJ,7740,77,29,29,15,185,200,1,0,0,0,1,0,0,0,0
50283,F,PA,19053,190,33,27,28,85,113,2,0,0,1,0,0,1,0,0
50284,F,NY,11755,117,17,13,26,255,281,2,0,0,1,1,0,0,0,0
50285,F,NY,11414,114,51,13,140,295,435,12,2,1,3,0,1,2,3,0
50286,F,NJ,8755,87,11,11,15,296,311,1,0,0,0,0,0,0,1,0
50287,M,MD,21012,210,15,11,25,270,295,2,1,0,1,0,0,0,0,0
50288,M,MA,1832,18,15,15,15,235,250,1,0,0,0,0,0,1,0,0
50289,F,NY,11787,117,11,11,15,131,146,1,1,0,0,0,0,0,0,0
50290,F,CT,6776,67,11,5,25,258,283,2,1,0,1,0,0,0,0,0
50291,M,MD,20770,207,11,5,25,220,245,2,0,1,1,0,0,0,0,1
50292,F,NY,10579,105,15,11,27,227,254,2,1,0,0,0,1,0,0,0
50293,M,MD,21222,212,15,15,15,22,37,1,0,0,0,0,0,0,1,1
50294,F,MD,20906,209,21,15,25,125,150,2,1,0,1,0,0,0,0,0
50295,M,VI,841,8,39,35,29,2,31,2,0,0,1,0,0,0,1,0
50296,F,NJ,8724,87,21,15,29,58,87,2,0,0,0,0,1,0,1,0
50297,F,NY,10025,100,19,19,15,184,199,1,1,0,0,0,0,0,0,0
50298,F,MD,21014,210,3,3,15,119,134,1,0,0,1,0,0,0,0,0
50299,F,NJ,8088,80,1,1,15,148,163,1,0,0,0,1,0,0,0,0
50300,F,NY,11237,112,23,23,15,114,129,1,0,0,0,0,1,0,0,0
50301,M,NY,11010,110,21,7,48,108,156,4,1,0,0,1,0,0,2,0
50302,F,PA,19151,191,43,13,100,304,404,9,0,3,2,1,3,0,0,0
50303,F,NY,14221,142,1,1,15,8,23,1,0,0,1,0,0,0,0,1
50304,F,NY,10705,107,11,9,27,271,298,2,0,0,1,0,1,0,0,0
50305,F,MA,2062,20,73,13,148,69,217,12,0,0,2,2,2,4,2,1
50306,F,NJ,7981,79,19,13,29,22,51,2,0,0,1,0,0,0,1,0
50307,F,NJ,7055,70,13,13,15,208,223,1,0,0,1,0,0,0,0,0
50308,F,PA,16601,166,39,15,137,167,304,12,4,2,3,1,0,1,1,0
50309,F,NY,10990,109,11,11,15,254,269,1,1,0,0,0,0,0,0,0
50310,F,NY,12771,127,11,11,15,3,18,1,0,0,1,0,0,0,0,0
50311,F,MA,2188,21,7,1,33,72,105,3,1,0,1,1,0,0,0,0
50312,M,NY,14075,140,11,11,15,69,84,1,0,0,0,1,0,0,0,0
50313,F,NH,3867,38,3,3,15,266,281,1,0,0,0,1,0,0,0,0
50314,F,NY,11216,112,27,3,80,50,130,7,4,0,2,0,0,0,1,0
50315,M,NJ,8837,88,17,13,24,274,298,2,1,1,0,0,0,0,0,1
50316,M,PA,19124,191,15,3,62,67,129,5,0,0,2,1,1,0,1,0
50317,F,MD,21157,211,7,1,29,216,245,2,1,0,0,0,0,0,1,0
50318,F,MD,20895,208,11,11,15,133,148,1,1,0,0,0,0,0,0,0
50319,M,PA,18036,180,33,7,115,136,251,10,2,1,1,2,2,1,1,0
50320,M,NJ,8735,87,49,1,101,36,137,9,2,0,2,2,0,0,3,1
50321,M,NY,14615,146,23,15,26,44,70,2,0,0,1,1,0,0,0,0
50322,F,ME,4032,40,19,9,39,296,335,3,0,0,1,1,0,0,1,0
50323,M,PA,18104,181,53,19,67,91,158,6,3,0,0,2,0,0,1,0
50324,M,PA,19116,191,57,9,117,223,340,10,0,0,4,2,2,2,0,1
50325,F,NJ,7083,70,25,25,15,56,71,1,1,0,0,0,0,0,0,0
50326,M,NY,10954,109,39,13,72,149,221,6,2,0,0,1,1,2,0,0
50327,F,PA,16438,164,15,15,15,126,141,1,0,0,0,0,0,0,1,0
50328,F,NJ,7407,74,53,17,83,191,274,7,0,0,5,1,1,0,0,0
50329,F,NJ,8077,80,47,15,80,140,220,8,4,0,3,1,0,0,0,0
50330,M,MA,2402,24,19,15,29,264,293,2,0,0,0,0,0,0,2,0
50331,F,MA,2062,20,11,9,26,170,196,2,0,1,0,1,0,0,0,0
50332,F,NY,11780,117,35,13,45,255,300,4,1,0,1,0,2,0,0,0
50333,F,NY,11771,117,19,15,25,30,55,2,0,0,2,0,0,0,0,0
50334,F,NJ,8360,83,11,7,28,122,150,2,0,0,1,0,0,1,0,1
50335,M,PA,17112,171,59,25,70,79,149,6,1,0,1,1,2,0,1,0
50336,F,NY,10462,104,79,23,146,106,252,12,0,1,2,2,1,2,4,1
50337,F,MA,2174,21,15,11,26,250,276,2,1,0,0,1,0,0,0,0
50338,M,NJ,7410,74,7,3,28,74,102,2,0,0,0,1,0,1,0,1
50339,M,CT,6851,68,63,31,135,145,280,12,3,1,4,3,0,1,0,0
50340,F,RI,2908,29,15,9,26,127,153,2,1,0,0,1,0,0,0,0
50341,F,NY,10977,109,37,9,108,58,166,9,0,1,4,0,0,2,2,0
50342,M,NY,10507,105,45,11,128,266,394,11,3,0,2,2,1,0,3,0
50343,M,PA,19018,190,5,5,15,19,34,1,0,0,0,0,0,1,0,0
50344,F,PA,17870,178,21,15,29,300,329,2,0,0,0,1,0,0,1,0
50345,F,NJ,8512,85,37,11,113,254,367,10,1,2,3,0,2,0,2,0
50346,M,MD,20689,206,13,13,15,24,39,1,1,0,0,0,0,0,0,0
50347,F,NY,11545,115,15,15,15,61,76,1,1,0,0,0,0,0,0,0
50348,F,MD,21228,212,19,9,37,8,45,3,0,0,1,0,2,0,0,0
50349,F,PA,19606,196,37,11,84,84,168,7,2,0,1,1,1,0,2,0
50350,M,PA,19111,191,27,25,26,146,172,2,0,0,1,1,0,0,0,0
50351,F,CT,6705,67,1,1,15,51,66,1,0,0,0,0,0,0,1,1
50352,F,MA,2186,21,63,7,127,217,344,11,3,0,2,1,1,3,1,1
50353,M,NH,3060,30,9,7,29,93,122,2,1,0,0,0,0,0,1,0
50354,M,NJ,8002,80,19,11,25,251,276,2,0,0,2,0,0,0,0,0
50355,M,NY,10471,104,15,11,25,46,71,2,1,0,1,0,0,0,0,0
50356,F,DE,19803,198,11,11,15,102,117,1,0,0,0,0,1,0,0,0
50357,F,NJ,7960,79,13,13,15,81,96,1,0,0,0,0,1,0,0,0
50358,F,MA,1720,17,11,11,15,48,63,1,0,0,0,0,0,0,1,0
50359,F,NY,14086,140,19,17,25,131,156,2,0,0,2,0,0,0,0,0
50360,M,NY,11566,115,47,13,85,160,245,7,1,0,0,3,0,2,1,0
50361,F,NY,11417,114,21,13,27,29,56,2,1,0,0,0,1,0,0,0
50362,M,NY,11561,115,63,27,80,169,249,7,1,0,5,0,1,0,0,0
50363,F,NJ,8069,80,9,9,15,208,223,1,0,0,0,0,0,1,0,0
50364,M,PA,19333,193,11,11,15,271,286,1,0,0,1,0,0,0,0,0
50365,M,MA,2790,27,41,13,63,143,206,5,0,1,1,1,0,1,1,0
50366,F,MD,21220,212,25,21,25,152,177,2,1,0,1,0,0,0,0,0
50367,M,NJ,8741,87,57,23,98,245,343,9,2,1,1,3,1,0,1,0
50368,F,PA,15140,151,19,13,25,6,31,2,0,1,1,0,0,0,0,0
50369,M,PA,16112,161,19,15,29,10,39,2,0,0,1,0,0,0,1,1
50370,F,NJ,8003,80,13,9,27,173,200,2,0,1,0,0,1,0,0,0
50371,F,NJ,8648,86,17,3,55,28,83,5,2,1,1,0,0,1,0,0
50372,M,NJ,8043,80,9,3,24,174,198,2,1,1,0,0,0,0,0,0
50373,F,NY,10016,100,23,11,46,42,88,4,2,0,1,0,0,1,0,0
50374,F,MA,1923,19,19,13,28,21,49,2,0,1,0,0,0,1,0,0
50375,F,PA,15942,159,19,15,29,261,290,2,0,1,0,0,0,0,1,0
50376,F,MD,20721,207,15,15,15,80,95,1,0,0,1,0,0,0,0,0
50377,M,NY,14706,147,27,23,23,154,177,2,2,0,0,0,0,0,0,0
50378,F,MD,21214,212,49,27,111,239,350,10,2,1,3,1,0,2,1,0
50379,F,NH,3106,31,41,13,74,122,196,7,1,3,2,0,0,1,0,0
50380,F,MA,1803,18,31,31,15,134,149,1,1,0,0,0,0,0,0,0
50381,M,MA,2645,26,25,9,46,205,251,4,1,0,0,1,1,1,0,0
50382,M,NY,10009,100,31,23,28,270,298,2,0,1,0,0,0,1,0,0
50383,M,NY,11758,117,63,33,133,181,314,12,3,2,1,2,2,0,2,0
50384,M,NY,12779,127,15,15,15,83,98,1,0,0,0,0,0,0,1,0
50385,M,NY,10566,105,7,7,15,250,265,1,0,0,1,0,0,0,0,0
50386,F,PA,16159,161,43,11,147,121,268,12,1,1,3,1,0,2,4,1
50387,F,MA,2631,26,53,13,79,245,324,7,2,0,3,0,0,0,2,0
50388,M,NY,10023,100,37,35,28,35,63,2,1,0,0,0,0,1,0,0
50389,F,PA,19382,193,35,11,46,312,358,4,1,2,0,0,0,0,1,0
50390,F,NH,3254,32,7,7,15,11,26,1,0,0,1,0,0,0,0,0
50391,F,NY,12306,123,17,11,25,111,136,2,1,0,1,0,0,0,0,0
50392,F,PA,17356,173,29,7,81,202,283,7,2,2,0,0,1,0,2,0
50393,F,MD,21044,210,11,11,15,21,36,1,0,1,0,0,0,0,0,0
50394,M,CT,6460,64,9,9,15,205,220,1,1,0,0,0,0,0,0,0
50395,F,NY,11426,114,35,9,86,239,325,7,1,0,2,0,1,1,2,1
50396,F,NJ,8628,86,11,1,39,249,288,3,0,1,1,0,0,0,1,0
50397,F,NJ,8512,85,17,13,25,53,78,2,0,0,2,0,0,0,0,0
50398,F,NJ,8109,81,33,11,94,269,363,8,1,0,2,2,1,1,1,0
50399,M,NJ,7728,77,17,9,28,3,31,2,1,0,0,0,0,1,0,0
50400,F,NJ,7825,78,7,3,29,65,94,2,0,0,0,0,0,1,1,0
50401,F,NY,11580,115,27,25,25,57,82,2,0,0,2,0,0,0,0,0
50402,M,NJ,7424,74,13,11,25,230,255,2,0,0,2,0,0,0,0,0
50403,F,CT,6782,67,35,31,29,16,45,2,0,0,0,1,0,0,1,0
50404,F,NJ,7036,70,7,1,25,173,198,2,0,0,2,0,0,0,0,0
50405,F,CT,6850,68,5,5,15,66,81,1,0,0,0,0,1,0,0,0
50406,F,PA,19083,190,27,27,15,157,172,1,0,1,0,0,0,0,0,0
50407,M,MA,1904,19,9,5,26,147,173,2,0,0,1,1,0,0,0,0
50408,F,NY,10536,105,5,5,15,154,169,1,0,0,1,0,0,0,0,0
50409,F,NJ,7924,79,19,13,23,258,281,2,2,0,0,0,0,0,0,0
50410,F,MA,2169,21,21,15,24,235,259,2,1,1,0,0,0,0,0,0
50411,F,NY,10021,100,49,9,103,212,315,9,2,0,3,1,0,1,2,0
50412,M,NY,11375,113,5,3,25,68,93,2,0,1,1,0,0,0,0,0
50413,F,MD,21157,211,59,9,105,89,194,9,1,1,4,0,1,2,0,0
50414,M,NY,11757,117,19,19,15,21,36,1,0,0,0,1,0,0,0,0
50415,F,MA,2140,21,45,1,136,167,303,12,1,5,2,1,0,2,1,1
50416,M,PA,16652,166,23,19,28,241,269,2,0,0,0,0,0,2,0,0
50417,F,NJ,8822,88,3,3,15,6,21,1,0,0,1,0,0,0,0,0
50418,F,NY,11793,117,7,3,26,183,209,2,0,0,1,1,0,0,0,0
50419,F,MA,1921,19,23,15,29,251,280,2,0,0,0,0,1,0,1,0
50420,F,NY,11230,112,15,15,15,22,37,1,0,0,1,0,0,0,0,0
50421,F,NY,11782,117,13,13,15,73,88,1,0,0,0,0,0,1,0,0
50422,M,PA,18942,189,23,19,25,143,168,2,1,0,1,0,0,0,0,0
50423,F,NY,11694,116,25,3,89,193,282,8,1,2,3,0,0,0,2,0
50424,M,MA,2019,20,3,3,15,287,302,1,0,0,0,0,0,1,0,0
50425,F,PA,19053,190,9,7,29,227,256,2,1,0,0,0,0,0,1,0
50426,M,MA,1880,18,15,15,15,96,111,1,0,0,0,1,0,0,0,0
50427,M,NY,11050,110,17,11,28,58,86,2,1,0,0,0,0,1,0,0
50428,F,MD,21146,211,5,5,15,208,223,1,1,0,0,0,0,0,0,0
50429,M,MA,2159,21,13,9,25,107,132,2,0,1,1,0,0,0,0,0
50430,F,NY,11379,113,21,21,15,197,212,1,0,0,1,0,0,0,0,0
50431,F,NJ,7004,70,21,17,29,144,173,2,0,0,1,0,0,0,1,0
50432,M,MA,1604,16,23,23,15,196,211,1,0,0,0,0,0,0,1,1
50433,F,NJ,8759,87,13,13,15,210,225,1,0,0,1,0,0,0,0,0
50434,F,NJ,8757,87,85,17,143,204,347,12,1,1,2,2,0,2,4,1
50435,F,NY,14072,140,11,11,15,290,305,1,0,0,1,0,0,0,0,0
50436,M,PA,19154,191,21,13,27,206,233,2,1,0,0,0,1,0,0,0
50437,F,PA,19067,190,7,3,25,271,296,2,0,1,1,0,0,0,0,0
50438,F,MD,20904,209,21,17,23,294,317,2,2,0,0,0,0,0,0,0
50439,F,PA,16365,163,5,5,15,9,24,1,0,0,0,0,0,1,0,0
50440,F,NY,12550,125,17,11,28,137,165,2,1,0,0,0,0,1,0,0
50441,M,NJ,8840,88,55,19,144,148,292,12,0,3,2,3,0,2,2,0
50442,F,NY,11801,118,25,13,38,291,329,3,0,0,1,1,1,0,0,0
50443,F,NY,10025,100,45,11,83,191,274,7,2,1,0,1,1,0,2,0
50444,F,NY,13214,132,15,15,15,106,121,1,0,0,1,0,0,0,0,0
50445,M,MD,20872,208,23,11,33,35,68,3,1,0,1,0,0,0,1,0
50446,M,NJ,7032,70,31,3,79,244,323,7,3,0,2,0,0,0,2,0
50447,M,PA,19547,195,19,7,46,28,74,4,1,0,1,0,0,1,1,0
50448,F,NJ,7405,74,37,13,112,264,376,10,4,2,1,1,0,1,1,0
50449,F,DE,19810,198,5,3,26,185,211,2,0,0,1,1,0,0,0,0
50450,F,CT,6517,65,13,13,15,174,189,1,0,0,1,0,0,0,0,0
50451,F,MD,20853,208,45,3,82,326,408,8,4,0,3,0,0,1,0,0
50452,M,CT,6901,69,31,11,51,105,156,4,0,0,0,1,3,0,0,0
50453,M,NH,3816,38,73,27,138,312,450,12,4,1,2,2,0,1,2,0
50454,F,NY,14072,140,1,1,15,160,175,1,0,0,0,0,1,0,0,0
50455,M,MA,2642,26,33,15,61,321,382,6,2,0,4,0,0,0,0,0
50456,F,PA,19118,191,15,3,62,88,150,5,1,0,0,0,1,1,2,0
50457,F,MD,21227,212,5,3,28,34,62,2,0,0,1,0,0,1,0,0
50458,F,PA,18104,181,15,7,28,299,327,2,0,0,1,0,0,1,0,0
50459,F,MA,1752,17,21,15,25,301,326,2,1,0,1,0,0,0,0,0
50460,F,MA,2645,26,23,19,25,148,173,2,0,1,1,0,0,0,0,0
50461,F,NY,10012,100,29,29,15,145,160,1,0,0,1,0,0,0,0,0
50462,F,NY,10913,109,11,3,28,158,186,2,0,0,0,0,0,2,0,0
50463,M,NY,10918,109,29,15,61,55,116,5,2,0,0,1,0,1,1,1
50464,F,CT,6776,67,13,13,15,154,169,1,0,0,1,0,0,0,0,0
50465,F,NJ,7621,76,11,7,26,189,215,2,0,0,1,1,0,0,0,0
50466,M,NJ,7062,70,19,15,25,212,237,2,0,0,2,0,0,0,0,0
50467,F,NY,11803,118,21,1,42,206,248,4,1,1,2,0,0,0,0,1
50468,F,CT,6074,60,21,13,25,137,162,2,0,0,2,0,0,0,0,0
50469,F,NY,10707,107,23,15,25,104,129,2,1,0,1,0,0,0,0,0
50470,M,NJ,8812,88,13,7,29,24,53,2,1,0,0,0,0,0,1,0
50471,M,NY,11228,112,31,7,63,54,117,5,0,0,1,1,0,1,2,0
50472,F,NY,10466,104,5,5,15,224,239,1,0,0,0,0,0,0,1,1
50473,F,PA,19026,190,1,1,15,289,304,1,0,0,1,0,0,0,0,1
50474,F,NY,12572,125,13,9,26,225,251,2,1,0,0,1,0,0,0,0
50475,M,MD,21108,211,25,25,15,56,71,1,0,0,0,1,0,0,0,0
50476,F,MD,20814,208,11,11,15,0,15,1,1,0,0,0,0,0,0,0
50477,F,MA,2347,23,35,23,36,276,312,3,2,0,0,0,0,1,0,0
50478,F,MA,1902,19,11,5,25,174,199,2,1,0,1,0,0,0,0,0
50479,M,NJ,7087,70,11,9,28,24,52,2,0,0,0,0,0,2,0,1
50480,M,NJ,8901,89,39,5,94,143,237,8,3,0,1,0,3,0,1,1
50481,M,ME,4364,43,25,1,48,216,264,4,0,1,2,0,0,0,1,1
50482,M,NY,11566,115,7,1,28,244,272,2,1,0,0,0,0,1,0,1
50483,F,MD,20850,208,27,27,15,72,87,1,0,1,0,0,0,0,0,0
50484,M,PA,19075,190,7,1,27,134,161,2,0,0,0,1,1,0,0,0
50485,M,NY,11714,117,15,7,27,195,222,2,0,0,1,0,1,0,0,0
50486,F,PA,19053,190,1,1,15,132,147,1,0,0,0,0,1,0,0,0
50487,F,MA,2093,20,15,1,34,141,175,3,0,1,1,0,0,1,0,0
50488,F,NY,14737,147,11,11,15,51,66,1,1,0,0,0,0,0,0,0
50489,M,NY,11219,112,1,1,15,150,165,1,0,0,0,1,0,0,0,0
50490,F,NY,11023,110,21,19,25,96,121,2,1,0,1,0,0,0,0,0
50491,F,NJ,8226,82,33,33,15,252,267,1,0,0,0,0,1,0,0,0
50492,F,PA,15101,151,15,15,15,294,309,1,1,0,0,0,0,0,0,0
50493,F,MD,20715,207,5,5,15,234,249,1,1,0,0,0,0,0,0,0
50494,F,NJ,7726,77,5,5,15,249,264,1,0,0,1,0,0,0,0,1
50495,F,MA,2115,21,51,1,109,74,183,9,0,0,2,4,2,1,0,0
50496,M,NY,10016,100,33,5,60,222,282,6,3,2,0,1,0,0,0,0
50497,F,NJ,8733,87,17,15,26,153,179,2,0,0,1,1,0,0,0,0
50498,F,MD,21230,212,27,23,28,296,324,2,0,0,0,1,0,1,0,0
50499,M,PA,19003,190,11,9,29,142,171,2,0,0,0,1,0,0,1,0
50500,M,PA,19512,195,43,31,73,46,119,6,0,0,1,2,2,1,0,0
50501,M,PA,19050,190,7,7,15,106,121,1,0,0,0,0,0,0,1,0
50502,M,NY,12203,122,3,1,29,80,109,2,1,0,0,0,0,0,1,0
50503,F,PA,19118,191,19,15,29,21,50,2,0,0,1,0,0,0,1,0
50504,F,NJ,7746,77,7,7,15,6,21,1,0,0,1,0,0,0,0,0
50505,M,CT,6118,61,31,13,74,27,101,6,0,0,2,2,0,1,1,0
50506,M,PA,19064,190,53,21,145,100,245,12,3,0,1,1,2,2,3,0
50507,F,NY,11005,110,21,15,25,210,235,2,1,0,1,0,0,0,0,0
50508,M,NJ,8610,86,21,15,25,225,250,2,1,0,1,0,0,0,0,0
50509,F,NJ,7013,70,13,13,15,276,291,1,0,0,0,0,1,0,0,0
50510,F,NJ,8003,80,35,3,120,73,193,10,4,0,1,1,1,1,2,1
50511,F,NY,11722,117,17,15,25,105,130,2,1,0,1,0,0,0,0,0
50512,F,CT,6460,64,47,5,109,191,300,8,0,0,1,0,0,1,6,1
50513,F,MD,21236,212,31,31,15,135,150,1,0,0,0,1,0,0,0,0
50514,F,NY,10023,100,23,7,88,266,354,8,2,0,3,0,2,1,0,0
50515,F,MD,21009,210,29,13,89,240,329,8,3,0,2,0,2,0,1,0
50516,F,PA,18013,180,19,15,25,125,150,2,1,0,1,0,0,0,0,0
50517,F,NY,11946,119,35,11,63,249,312,6,3,2,0,0,0,0,1,0
50518,M,PA,19460,194,35,11,53,314,367,5,1,0,4,0,0,0,0,0
50519,F,NY,11210,112,9,1,24,60,84,2,1,1,0,0,0,0,0,1
50520,F,PA,18701,187,3,3,15,12,27,1,0,0,0,1,0,0,0,0
50521,F,NY,11001,110,21,15,28,82,110,2,1,0,0,0,0,1,0,0
50522,F,PA,19139,191,15,13,29,55,84,2,0,0,0,0,0,1,1,0
50523,M,NY,11214,112,15,15,15,120,135,1,1,0,0,0,0,0,0,0
50524,M,MA,1810,18,23,15,29,298,327,2,0,0,1,0,0,0,1,0
50525,F,NY,11758,117,11,11,15,218,233,1,0,1,0,0,0,0,0,0
50526,M,NJ,7828,78,35,5,142,45,187,12,1,1,5,0,2,1,2,1
50527,M,CT,6850,68,67,15,126,216,342,11,3,0,1,3,2,0,2,0
50528,F,NY,10566,105,27,27,15,140,155,1,1,0,0,0,0,0,0,0
50529,F,NJ,8648,86,11,11,15,281,296,1,0,0,0,1,0,0,0,0
50530,F,NJ,8109,81,1,1,15,133,148,1,0,1,0,0,0,0,0,0
50531,F,NY,12076,120,5,1,29,41,70,2,0,1,0,0,0,0,1,0
50532,F,MD,21044,210,33,9,79,274,353,7,2,0,3,0,0,0,2,0
50533,M,NY,12725,127,13,5,27,239,266,2,0,1,0,0,1,0,0,0
50534,F,NY,14080,140,11,11,15,126,141,1,0,0,1,0,0,0,0,0
50535,M,NY,10701,107,19,13,28,264,292,2,0,0,1,0,0,1,0,0
50536,F,NY,11565,115,13,9,29,212,241,2,1,0,0,0,0,0,1,0
50537,M,MA,1752,17,33,33,15,212,227,1,0,0,0,1,0,0,0,0
50538,M,NY,11714,117,19,9,36,25,61,3,1,0,1,0,0,1,0,0
50539,F,CT,6010,60,31,5,93,63,156,8,1,2,1,0,2,1,1,0
50540,M,NY,14075,140,27,3,132,91,223,11,0,2,2,3,0,0,4,0
50541,M,NY,12205,122,53,17,120,262,382,11,2,1,2,3,1,2,0,0
50542,F,MA,1605,16,13,13,15,112,127,1,0,0,0,0,1,0,0,0
50543,F,NY,11579,115,33,11,112,96,208,10,2,1,2,0,2,0,3,0
50544,F,MD,21209,212,5,1,29,292,321,2,1,0,0,0,0,0,1,0
50545,F,NY,13027,130,23,1,57,181,238,5,1,0,3,0,0,0,1,0
50546,M,PA,19124,191,39,31,46,240,286,4,0,0,3,1,0,0,0,0
50547,F,MD,20852,208,41,9,134,56,190,11,3,0,4,0,1,1,2,0
50548,F,PA,16001,160,49,7,116,164,280,11,2,3,3,1,1,0,1,0
50549,F,NJ,7024,70,81,27,126,227,353,11,4,0,3,1,1,1,1,0
50550,F,NY,11697,116,31,31,15,204,219,1,0,0,1,0,0,0,0,0
50551,F,NY,11697,116,1,1,15,77,92,1,0,0,0,0,0,0,1,0
50552,F,NJ,7013,70,29,5,73,45,118,6,2,0,1,0,1,0,2,0
50553,F,NY,10977,109,7,5,26,295,321,2,0,0,1,1,0,0,0,0
50554,M,NY,10940,109,31,5,70,98,168,6,2,0,2,0,0,1,1,0
50555,F,NY,13140,131,23,15,23,279,302,2,2,0,0,0,0,0,0,0
50556,M,NY,11791,117,39,33,29,106,135,2,0,0,0,0,0,0,2,0
50557,M,MD,21206,212,27,15,45,242,287,4,1,0,1,1,1,0,0,0
50558,F,PA,19064,190,69,15,115,151,266,10,0,3,2,1,2,1,1,0
50559,F,NY,10471,104,13,13,15,221,236,1,1,0,0,0,0,0,0,0
50560,F,NH,3079,30,57,1,109,73,182,10,3,1,3,0,1,1,1,0
50561,F,MA,2146,21,21,9,65,293,358,6,2,1,2,0,0,1,0,0
50562,F,NY,11236,112,11,7,27,178,205,2,0,0,1,0,1,0,0,0
50563,M,NY,11435,114,65,3,120,76,196,11,3,1,2,3,0,1,1,0
50564,M,MD,21207,212,13,9,25,257,282,2,1,0,1,0,0,0,0,0
50565,F,PA,19020,190,3,3,15,226,241,1,0,0,1,0,0,0,0,0
50566,F,NY,11236,112,17,15,24,272,296,2,1,1,0,0,0,0,0,0
50567,F,CT,6226,62,1,1,15,175,190,1,0,0,1,0,0,0,0,0
50568,M,NY,10009,100,23,9,57,246,303,5,0,0,4,0,1,0,0,0
50569,F,NY,10314,103,25,1,139,281,420,12,3,1,1,1,2,2,2,0
50570,M,CT,6033,60,53,33,76,299,375,7,3,0,2,1,0,0,1,0
50571,F,NY,10553,105,25,7,91,120,211,8,3,1,0,0,2,1,1,0
50572,F,MA,2536,25,23,23,15,36,51,1,0,0,1,0,0,0,0,0
50573,M,MD,21204,212,73,13,135,281,416,12,6,1,1,2,1,1,0,0
50574,M,MD,21222,212,17,11,27,244,271,2,1,0,0,0,1,0,0,0
50575,M,NJ,7920,79,57,13,117,194,311,11,2,1,6,2,0,0,0,0
50576,F,NY,11226,112,31,29,26,214,240,2,0,0,1,1,0,0,0,0
50577,M,NY,12603,126,29,25,28,97,125,2,1,0,0,0,0,1,0,0
50578,M,MA,2072,20,13,5,25,279,304,2,0,1,1,0,0,0,0,0
50579,M,MA,1027,10,11,5,29,66,95,2,0,0,0,0,1,0,1,1
50580,F,PA,19008,190,35,13,42,151,193,4,2,1,1,0,0,0,0,0
50581,F,MA,2018,20,29,29,15,98,113,1,1,0,0,0,0,0,0,0
50582,F,NY,11235,112,43,7,139,97,236,12,1,2,3,1,0,3,2,0
50583,M,NY,10901,109,29,1,58,252,310,5,2,0,1,1,0,0,1,0
50584,F,VI,841,8,37,25,42,189,231,4,1,1,1,0,0,1,0,0
50585,F,NH,3833,38,15,11,29,12,41,2,0,0,0,0,1,0,1,0
50586,F,PA,19134,191,15,11,27,59,86,2,0,1,0,0,1,0,0,0
50587,F,PA,17745,177,15,15,15,200,215,1,0,0,0,1,0,0,0,0
50588,F,NJ,7712,77,81,17,135,253,388,12,2,2,5,0,0,1,2,0
50589,F,NY,10467,104,17,13,29,98,127,2,0,0,0,1,0,0,1,0
50590,F,NJ,7090,70,31,9,69,307,376,6,2,1,1,0,0,1,1,0
50591,F,PA,15701,157,7,3,27,155,182,2,0,0,0,1,1,0,0,1
50592,F,MA,2155,21,3,3,15,272,287,1,0,1,0,0,0,0,0,0
50593,F,MD,21244,212,7,1,27,120,147,2,0,0,0,0,2,0,0,0
50594,F,PA,18901,189,81,15,124,66,190,12,4,1,4,1,1,1,0,0
50595,F,NJ,7642,76,21,15,25,53,78,2,1,0,1,0,0,0,0,0
50596,F,NY,13140,131,5,5,15,295,310,1,0,0,0,0,0,1,0,0
50597,F,NY,10036,100,41,9,106,149,255,9,1,1,2,1,1,1,2,1
50598,F,NY,10472,104,53,5,135,148,283,11,1,0,1,3,1,2,3,1
50599,M,NJ,7090,70,13,9,26,222,248,2,1,0,0,1,0,0,0,0
50600,M,NY,11596,115,67,13,110,202,312,10,4,0,3,2,1,0,0,0
50601,F,NJ,7644,76,35,5,106,328,434,9,1,0,3,1,0,0,4,0
50602,F,PA,18940,189,19,15,25,33,58,2,1,0,1,0,0,0,0,0
50603,F,NY,11225,112,33,33,15,237,252,1,1,0,0,0,0,0,0,0
50604,F,MD,21215,212,15,11,25,257,282,2,1,0,1,0,0,0,0,0
